tokenId, hat, fur, clothes, eyes, earring, mouth, background
3167,8,0,6,10,0,9,0
3168,1,2,0,8,0,9,6
3169,19,10,9,2,3,15,7
3170,35,7,14,0,1,5,1
3171,17,1,5,10,0,21,0
3172,17,12,8,4,2,10,1
3173,1,1,17,2,0,0,2
3174,5,14,6,3,0,3,4
3175,21,1,2,5,0,1,1
3176,0,4,0,10,4,1,3
3177,18,2,1,0,0,8,5
3178,27,1,17,5,0,24,6
3179,0,4,0,7,0,13,4
3180,6,14,10,9,0,27,3
3181,16,3,0,3,0,14,4
3182,0,2,0,8,0,0,2
3183,0,4,0,3,0,2,0
3184,0,7,39,0,0,20,6
3185,30,14,1,19,0,16,5
3186,18,7,0,4,0,0,6
3187,11,1,21,0,0,0,2
3188,5,1,20,0,0,0,6
3189,0,14,33,6,0,0,1
3190,1,2,3,0,0,0,5
3191,7,10,13,0,0,4,7
3192,2,7,1,9,0,2,7
3193,0,2,21,16,1,17,2
3194,1,0,16,17,0,3,4
3195,9,13,0,7,0,22,6
3196,1,2,9,18,5,25,3
3197,8,8,13,0,0,7,4
3198,19,0,20,5,1,9,5
3199,0,11,39,9,0,0,1
3200,0,2,7,9,0,5,6
3201,25,2,0,5,3,0,7
3202,0,5,25,9,0,3,4
3203,20,4,34,2,0,9,3
3204,30,8,20,7,0,1,2
3205,29,2,18,18,2,5,4
3206,9,11,0,0,0,1,0
3207,5,7,0,7,0,3,1
3208,21,12,16,15,2,0,5
3209,35,3,7,2,0,12,5
3210,4,2,2,0,0,6,6
3211,0,14,0,15,0,2,3
3212,9,2,27,3,0,7,1
3213,6,1,18,6,2,0,2
3214,8,4,34,6,0,6,3
3215,0,15,9,15,1,1,0
3216,0,0,3,11,4,0,6
3217,5,11,19,0,2,12,2
3218,0,6,31,0,1,14,4
3219,6,17,8,7,0,3,3
3220,0,2,5,7,0,0,4
3221,3,6,25,1,0,2,6
3222,7,2,15,0,0,4,4
3223,0,0,19,8,0,14,6
3224,0,2,41,1,3,5,3
3225,0,4,23,2,2,2,6
3226,18,2,7,9,3,1,1
3227,0,0,0,7,0,0,7
3228,0,3,23,11,2,3,5
3229,26,6,34,5,0,0,2
3230,8,12,37,6,0,3,7
3231,0,18,6,14,0,9,1
3232,14,13,4,15,0,0,3
3233,0,0,37,1,0,2,2
3234,34,14,27,3,0,4,0
3235,0,1,26,6,1,13,0
3236,10,2,27,4,0,6,4
3237,9,5,1,0,0,4,0
3238,0,5,6,12,0,0,4
3239,5,3,33,6,0,24,5
3240,0,7,9,11,0,13,0
3241,9,2,18,3,0,1,7
3242,9,7,4,1,0,12,6
3243,9,3,23,2,0,1,5
3244,0,6,0,1,0,18,2
3245,2,1,5,8,0,6,4
3246,32,2,20,4,0,4,1
3247,14,4,1,17,1,1,4
3248,0,0,18,1,0,0,6
3249,18,0,1,7,0,3,4
3250,0,9,34,16,0,2,2
3251,29,8,3,15,0,4,5
3252,31,2,20,5,0,5,4
3253,20,11,24,1,0,3,2
3254,11,1,0,0,0,13,5
3255,33,4,27,3,0,0,5
3256,17,1,15,14,0,2,5
3257,9,2,30,20,0,21,5
3258,12,6,11,2,0,4,3
3259,3,17,0,12,0,17,5
3260,5,3,0,15,0,1,6
3261,26,3,0,4,0,19,3
3262,5,11,12,1,0,0,6
3263,11,5,25,5,0,25,7
3264,0,1,13,4,4,0,7
3265,29,5,17,0,2,0,1
3266,0,5,2,13,2,7,1
3267,0,1,37,12,3,31,4
3268,10,5,30,0,0,0,6
3269,10,9,14,15,0,0,6
3270,29,2,38,2,0,0,7
3271,0,2,42,10,0,0,5
3272,35,2,19,5,0,6,6
3273,16,2,0,3,0,8,7
3274,0,2,35,0,0,9,0
3275,3,3,35,12,1,7,6
3276,6,0,20,8,0,20,4
3277,1,13,14,0,1,4,1
3278,0,5,10,9,0,1,3
3279,0,12,20,10,0,9,3
3280,15,2,0,10,0,7,6
3281,12,12,25,8,0,2,6
3282,19,7,8,4,0,1,5
3283,14,9,19,0,0,1,4
3284,29,3,17,21,0,8,5
3285,0,0,5,13,0,7,0
3286,20,4,0,0,0,1,0
3287,0,10,13,5,0,4,2
3288,36,0,8,18,0,0,6
3289,2,1,18,19,0,3,4
3290,19,2,20,0,0,3,7
3291,0,4,17,21,0,2,7
3292,3,4,4,0,4,12,2
3293,1,7,3,11,0,0,5
3294,23,4,3,4,0,11,7
3295,7,4,32,16,0,0,6
3296,0,0,33,6,0,6,3
3297,9,7,0,1,0,2,4
3298,12,2,15,10,0,1,7
3299,25,8,33,12,0,2,4
3300,26,0,24,10,0,11,3
3301,7,1,12,0,1,3,4
3302,6,1,2,14,0,1,2
3303,4,8,42,1,0,1,6
3304,0,12,8,15,2,9,7
3305,6,3,35,14,0,0,7
3306,9,2,20,1,0,1,6
3307,9,13,17,0,0,20,0
3308,34,0,0,12,0,0,6
3309,29,2,15,8,6,3,0
3310,16,11,0,6,0,0,4
3311,10,9,6,8,0,24,4
3312,0,5,5,11,2,0,6
3313,12,9,17,6,5,9,4
3314,2,0,0,0,0,6,1
3315,17,10,9,11,0,5,2
3316,23,2,26,8,1,26,2
3317,6,5,12,20,2,1,1
3318,24,1,23,13,2,7,5
3319,17,2,18,9,4,7,1
3320,19,7,30,20,0,7,0
3321,9,15,0,3,0,0,2
3322,12,5,34,6,0,1,4
3323,0,14,23,2,0,0,0
3324,0,2,8,1,0,27,2
3325,8,6,14,1,1,2,3
3326,2,9,0,0,1,9,6
3327,21,0,0,8,0,3,7
3328,7,3,13,0,0,8,1
3329,13,6,9,4,0,2,5
3330,12,7,14,3,0,19,5
3331,5,6,31,0,3,10,3
3332,23,2,3,18,4,3,7
3333,18,8,6,13,0,7,5
3334,7,0,0,7,2,3,4
3335,4,9,36,2,0,2,6
3336,1,4,28,9,0,0,0
3337,12,10,14,0,1,7,4
3338,4,13,34,2,0,1,2
3339,0,0,14,3,2,2,2
3340,26,2,39,4,0,3,1
3341,0,1,31,0,4,1,7
3342,0,7,41,0,0,2,4
3343,8,2,15,0,0,21,5
3344,8,2,25,0,0,1,2
3345,33,16,0,11,0,10,5
3346,25,4,20,1,2,3,4
3347,6,1,39,21,1,1,3
3348,18,0,7,4,0,0,0
3349,5,3,27,14,1,0,6
3350,30,10,8,2,0,21,4
3351,36,6,17,9,1,29,4
3352,25,16,12,5,0,1,4
3353,33,7,9,2,0,15,3
3354,0,8,14,13,0,9,0
3355,23,10,39,0,0,5,0
3356,10,2,40,1,0,4,2
3357,0,9,19,4,0,6,0
3358,11,6,17,1,0,13,2
3359,0,0,10,8,0,0,1
3360,17,0,18,1,1,7,4
3361,1,0,16,2,0,0,7
3362,16,0,7,8,0,1,4
3363,6,3,26,7,1,11,5
3364,9,3,21,14,2,28,1
3365,0,1,2,7,2,1,6
3366,14,0,0,16,0,0,3
3367,22,15,0,10,0,11,7
3368,13,2,20,6,0,19,7
3369,4,2,35,1,0,6,2
3370,0,1,9,1,0,0,3
3371,22,6,16,2,0,14,0
3372,0,1,4,6,0,21,7
3373,21,1,17,5,0,0,5
3374,26,0,7,2,0,4,4
3375,0,10,0,0,0,5,0
3376,8,5,0,15,0,4,5
3377,1,12,3,2,0,0,6
3378,18,4,20,3,0,10,3
3379,16,0,20,8,0,2,0
3380,7,12,3,0,0,25,1
3381,0,3,33,19,0,0,1
3382,8,12,31,1,0,14,1
3383,13,1,15,0,0,5,4
3384,13,1,10,3,6,20,2
3385,20,5,7,4,0,12,6
3386,5,1,7,16,0,17,2
3387,16,15,4,10,0,1,7
3388,22,1,17,9,0,0,3
3389,18,2,12,9,0,7,3
3390,17,1,13,14,0,3,7
3391,28,10,35,16,3,10,5
3392,11,1,1,13,2,18,6
3393,4,0,8,1,3,2,4
3394,35,2,15,8,0,1,4
3395,8,16,6,13,0,0,3
3396,15,2,0,1,0,0,6
3397,7,0,14,12,1,4,6
3398,0,2,17,16,3,0,2
3399,36,6,20,16,1,14,0
3400,6,2,37,2,0,14,7
3401,0,1,1,0,0,0,5
3402,25,0,34,14,0,16,1
3403,2,2,0,2,1,0,1
3404,8,9,0,21,0,10,4
3405,11,2,33,8,0,0,1
3406,23,4,20,4,0,3,4
3407,13,1,2,15,0,5,3
3408,21,1,20,1,0,7,2
3409,12,11,12,0,0,3,6
3410,27,4,34,12,0,32,1
3411,1,0,41,13,2,1,5
3412,17,11,16,9,0,17,7
3413,28,1,0,0,0,2,3
3414,1,3,13,12,0,5,3
3415,0,14,31,5,0,16,6
3416,20,11,11,10,0,23,3
3417,12,4,9,9,0,18,1
3418,8,0,6,0,0,27,4
3419,0,11,22,0,0,1,3
3420,9,2,22,12,0,3,7
3421,34,1,0,7,2,3,2
3422,12,3,31,0,0,3,4
3423,4,17,43,13,0,3,4
3424,15,3,0,1,4,5,4
3425,0,4,0,2,0,11,5
3426,3,9,0,9,0,17,0
3427,6,6,0,2,0,26,7
3428,0,1,2,4,6,18,7
3429,11,3,1,19,0,3,2
3430,0,13,4,8,0,0,2
3431,0,14,1,0,0,3,6
3432,20,0,9,6,0,3,7
3433,0,0,7,14,0,0,1
3434,33,14,17,3,0,4,5
3435,1,10,12,2,0,4,0
3436,33,14,1,6,0,13,4
3437,1,3,0,17,0,9,4
3438,12,6,22,0,0,15,3
3439,24,8,0,3,2,1,6
3440,1,13,11,21,0,0,7
3441,0,3,14,0,4,16,3
3442,15,7,8,12,4,0,6
3443,18,3,8,6,1,11,7
3444,1,4,0,8,0,24,1
3445,9,0,9,7,0,1,1
3446,15,4,19,2,0,10,4
3447,35,3,18,1,1,6,3
3448,8,17,0,3,0,3,1
3449,9,1,0,7,0,0,4
3450,9,13,3,14,2,9,0
3451,15,0,3,3,0,16,3
3452,28,0,5,3,0,17,4
3453,29,5,42,10,0,9,7
3454,10,5,33,1,0,8,0
3455,21,3,0,4,0,0,6
3456,4,0,4,15,0,0,5
3457,17,15,1,5,0,1,3
3458,10,7,20,0,0,0,4
3459,0,0,24,3,0,1,2
3460,3,3,18,3,0,17,4
3461,3,3,0,2,1,3,1
3462,0,1,41,13,2,14,0
3463,0,7,30,4,0,19,7
3464,35,7,0,3,0,15,2
3465,29,8,23,7,0,0,0
3466,34,6,17,4,0,8,6
3467,1,1,26,0,1,14,5
3468,6,0,4,12,0,17,0
3469,28,7,6,0,0,4,4
3470,32,0,0,7,4,3,2
3471,35,0,28,2,1,0,3
3472,3,1,21,0,0,5,7
3473,0,4,0,1,0,10,6
3474,5,16,30,19,0,5,5
3475,29,7,2,1,2,9,2
3476,20,0,43,6,3,27,5
3477,24,0,3,0,0,1,3
3478,1,0,0,1,0,0,7
3479,12,16,2,16,0,7,1
3480,0,12,21,6,4,1,0
3481,28,2,0,8,0,21,7
3482,18,2,20,13,0,4,4
3483,19,6,9,1,1,25,5
3484,35,14,17,8,0,2,5
3485,5,9,13,9,0,1,5
3486,0,12,12,16,2,6,1
3487,25,5,4,0,2,5,6
3488,4,0,8,3,1,1,2
3489,2,2,4,3,0,14,5
3490,5,8,0,0,0,1,6
3491,4,9,33,0,1,10,3
3492,0,4,4,4,0,1,1
3493,10,15,9,1,0,14,7
3494,16,7,11,2,0,0,2
3495,0,1,16,0,0,0,5
3496,9,2,2,11,0,3,2
3497,0,13,5,16,0,5,4
3498,21,1,1,2,1,4,4
3499,8,16,1,0,0,23,4
3500,10,0,26,15,0,0,5
3501,0,2,10,3,1,0,3
3502,1,0,8,8,0,0,3
3503,7,1,0,6,1,0,0
3504,4,7,34,10,0,4,1
3505,3,1,0,4,0,0,3
3506,14,5,12,11,0,19,6
3507,21,8,0,5,0,16,0
3508,13,4,0,15,0,8,0
3509,9,5,13,12,0,3,0
3510,28,10,30,1,2,0,6
3511,21,1,7,5,0,1,6
3512,1,4,23,5,0,22,4
3513,8,1,0,0,0,1,0
3514,34,2,0,9,3,3,4
3515,23,0,36,1,0,3,4
3516,10,5,23,1,0,2,6
3517,0,13,6,10,0,8,3
3518,9,6,0,7,0,6,6
3519,15,1,29,1,0,4,6
3520,34,9,0,6,0,2,3
3521,19,4,18,0,2,1,6
3522,7,5,26,18,2,20,3
3523,0,15,32,19,0,7,5
3524,8,10,0,5,0,0,2
3525,1,14,7,0,0,0,1
3526,24,5,26,3,0,1,6
3527,16,3,0,11,2,13,2
3528,3,4,15,7,0,1,4
3529,0,4,23,9,3,3,4
3530,4,5,7,9,0,9,5
3531,2,6,0,1,0,9,1
3532,14,0,4,4,0,3,2
3533,9,1,9,0,0,11,2
3534,0,0,29,12,1,1,1
3535,8,9,34,9,0,7,0
3536,8,14,0,10,0,1,4
3537,12,5,2,7,0,3,7
3538,6,16,34,2,0,8,0
3539,14,2,35,0,0,10,0
3540,0,9,22,1,0,15,0
3541,11,13,5,19,0,15,7
3542,8,5,8,2,0,0,7
3543,6,1,13,14,0,29,0
3544,1,2,32,2,0,23,2
3545,28,1,20,5,0,2,4
3546,34,1,16,4,0,5,4
3547,20,2,39,8,0,21,1
3548,0,1,26,0,0,2,5
3549,0,0,39,2,0,12,4
3550,4,1,34,0,2,11,3
3551,3,14,37,0,4,1,2
3552,16,7,39,7,0,22,7
3553,0,2,42,4,0,7,0
3554,3,1,12,0,0,2,4
3555,11,2,41,2,0,1,7
3556,30,17,28,3,2,1,4
3557,6,1,26,8,0,6,1
3558,0,0,21,0,0,5,4
3559,22,6,7,0,2,0,6
3560,0,3,0,2,4,14,1
3561,33,11,17,6,0,3,2
3562,9,2,2,0,0,6,4
3563,17,4,1,3,0,0,6
3564,6,0,0,10,0,1,0
3565,5,2,0,7,6,0,5
3566,34,16,15,10,0,7,6
3567,0,16,21,3,0,7,5
3568,1,6,0,2,0,12,7
3569,30,9,0,0,3,4,0
3570,7,1,0,0,0,0,2
3571,20,1,3,16,3,4,0
3572,11,2,20,1,0,11,4
3573,13,2,2,0,0,5,0
3574,3,2,5,3,0,0,4
3575,14,2,3,14,0,0,6
3576,18,5,1,21,0,10,4
3577,5,7,9,2,0,3,7
3578,0,8,14,10,0,10,1
3579,0,7,25,0,0,1,6
3580,0,4,10,9,0,1,0
3581,1,5,42,1,1,1,1
3582,0,0,17,1,0,2,5
3583,19,4,21,0,0,12,3
3584,6,0,19,15,0,0,3
3585,33,13,28,9,0,0,3
3586,2,0,35,2,0,27,7
3587,2,11,38,3,2,3,7
3588,1,5,30,13,0,0,2
3589,23,1,3,3,0,24,4
3590,5,0,11,0,0,1,2
3591,10,0,16,6,0,26,2
3592,20,3,0,2,0,1,4
3593,10,1,16,6,0,2,5
3594,1,0,32,3,0,26,3
3595,8,13,6,1,0,16,1
3596,15,0,6,6,0,8,6
3597,4,9,0,9,5,12,1
3598,2,1,3,11,0,15,4
3599,17,7,34,2,5,21,1
3600,3,11,41,9,0,10,6
3601,0,5,7,8,1,1,1
3602,24,4,9,19,0,2,7
3603,19,2,5,8,0,2,3
3604,14,4,6,10,5,1,4
3605,4,3,4,10,0,4,5
3606,0,0,19,19,0,6,1
3607,0,4,12,0,0,2,0
3608,33,0,2,0,0,8,6
3609,1,11,0,19,0,0,3
3610,3,12,31,10,2,19,3
3611,23,14,29,2,4,0,6
3612,0,2,1,0,0,0,7
3613,1,0,26,16,0,7,7
3614,7,0,0,4,1,0,7
3615,0,6,23,18,1,1,7
3616,0,2,28,10,1,13,2
3617,26,2,0,4,5,0,6
3618,6,4,2,0,2,0,4
3619,36,3,0,1,0,4,2
3620,8,9,1,17,0,12,2
3621,7,1,0,14,3,27,0
3622,8,3,20,18,0,14,4
3623,15,8,4,8,0,1,3
3624,8,7,22,19,0,16,3
3625,6,9,0,11,0,3,0
3626,1,1,6,19,0,23,1
3627,0,1,0,14,4,0,4
3628,1,6,0,8,0,16,5
3629,3,11,14,4,6,6,4
3630,24,5,28,1,0,7,1
3631,28,11,24,2,0,1,6
3632,1,1,3,12,0,21,7
3633,16,2,32,17,0,30,0
3634,31,7,25,11,0,0,1
3635,0,5,2,17,0,0,4
3636,35,0,36,0,0,2,0
3637,33,9,0,3,0,7,5
3638,23,8,20,13,0,2,5
3639,0,13,24,0,0,10,5
3640,0,5,14,3,0,0,1
3641,0,10,4,18,2,12,1
3642,16,10,8,5,2,2,5
3643,2,0,17,3,0,0,1
3644,24,2,34,3,0,8,3
3645,27,9,20,4,0,6,0
3646,0,5,39,9,0,1,7
3647,9,5,19,1,0,1,4
3648,2,3,5,5,0,0,4
3649,23,1,0,12,2,1,3
3650,4,18,27,8,0,2,4
3651,12,12,0,12,0,1,4
3652,0,0,15,7,0,24,6
3653,0,0,32,8,0,2,7
3654,16,5,15,0,0,3,4
3655,22,3,5,5,0,1,0
3656,8,5,0,14,0,25,7
3657,5,2,20,13,0,5,1
3658,29,2,0,1,0,1,6
3659,9,8,34,5,0,0,5
3660,17,0,5,19,0,6,0
3661,6,6,4,11,2,20,5
3662,3,12,4,0,1,1,0
3663,2,2,34,5,0,1,6
3664,4,13,16,3,0,0,7
3665,33,10,17,18,0,19,2
3666,31,2,7,12,0,1,1
3667,22,5,36,3,3,0,2
3668,28,14,9,4,0,0,0
3669,3,0,7,11,0,3,4
3670,5,8,0,8,4,23,2
3671,13,3,11,9,0,0,6
3672,14,6,20,2,0,3,6
3673,13,2,9,6,0,9,3
3674,0,6,3,2,1,1,3
3675,0,10,0,11,1,0,1
3676,27,2,0,0,0,0,5
3677,4,2,16,1,0,1,1
3678,0,7,26,9,2,9,0
3679,25,14,8,4,3,0,1
3680,0,1,0,13,2,7,7
3681,0,4,31,2,0,0,6
3682,2,13,30,2,0,4,6
3683,10,12,0,6,0,9,1
3684,0,8,11,0,0,1,1
3685,29,2,0,3,0,20,5
3686,0,1,0,13,0,0,0
3687,0,4,19,2,0,0,5
3688,0,7,11,10,0,1,7
3689,9,3,0,1,0,0,1
3690,8,3,5,1,2,3,0
3691,5,7,0,0,0,0,6
3692,5,2,43,7,1,7,7
3693,0,3,33,20,0,1,0
3694,1,6,12,3,0,13,3
3695,6,7,27,0,3,10,6
3696,7,9,0,0,3,15,1
3697,16,1,7,7,1,10,5
3698,2,17,3,0,2,3,7
3699,5,0,4,9,1,3,4
3700,0,2,2,10,0,0,4
3701,8,1,2,9,0,0,7
3702,15,12,27,0,0,0,3
3703,15,12,19,3,0,1,4
3704,1,8,31,2,0,1,5
3705,2,13,17,4,0,0,4
3706,33,13,35,0,0,13,2
3707,12,0,36,4,3,3,0
3708,0,0,13,17,0,8,3
3709,1,17,2,20,0,13,1
3710,17,11,1,6,0,7,6
3711,10,3,5,14,1,8,3
3712,0,11,3,0,0,0,6
3713,0,7,20,7,1,30,6
3714,8,1,7,1,0,2,4
3715,7,1,42,7,0,0,0
3716,29,1,0,7,2,7,4
3717,0,12,11,0,2,16,6
3718,10,1,7,1,0,1,6
3719,2,11,2,0,0,15,4
3720,0,1,10,2,2,11,4
3721,17,2,0,2,3,0,2
3722,16,5,0,5,0,2,3
3723,22,2,2,0,0,0,4
3724,35,4,7,2,0,9,5
3725,20,6,35,11,0,28,4
3726,31,17,9,15,0,0,2
3727,0,7,0,15,0,0,6
3728,1,5,6,12,2,4,4
3729,13,2,36,0,0,4,6
3730,34,2,0,6,4,13,2
3731,29,2,16,0,0,7,3
3732,21,12,10,3,0,1,0
3733,0,12,43,2,0,2,2
3734,0,1,15,0,2,8,1
3735,5,11,22,2,3,0,3
3736,2,1,28,15,3,5,2
3737,2,2,13,6,0,0,7
3738,7,10,8,2,0,3,7
3739,17,5,9,6,1,1,0
3740,10,14,0,14,0,5,4
3741,0,12,4,21,0,5,0
3742,0,4,13,9,0,8,2
3743,11,9,9,2,0,1,7
3744,27,9,23,1,0,0,1
3745,0,5,3,9,0,16,4
3746,3,2,41,2,2,21,3
3747,18,1,20,9,0,0,5
3748,0,2,0,1,0,3,1
3749,24,8,0,13,1,1,0
3750,12,0,27,15,1,10,3
3751,27,2,36,0,0,9,3
3752,0,1,0,5,0,1,5
3753,33,12,22,2,0,8,5
3754,0,15,9,3,0,0,0
3755,16,8,0,1,3,1,0
3756,8,7,9,8,0,2,0
3757,18,15,8,1,1,3,5
3758,5,7,15,0,0,13,3
3759,0,2,25,3,0,1,4
3760,7,15,15,8,0,1,6
3761,0,6,23,1,0,5,6
3762,31,10,33,14,0,10,1
3763,4,3,0,11,0,15,0
3764,2,1,24,21,0,7,3
3765,28,2,34,13,2,2,7
3766,32,4,22,10,4,5,1
3767,6,3,37,17,3,2,6
3768,19,0,31,9,6,11,1
3769,0,1,11,1,1,1,4
3770,3,2,18,10,0,0,6
3771,19,13,0,6,0,1,1
3772,14,0,11,2,0,1,4
3773,31,17,0,5,0,9,0
3774,0,2,21,1,0,0,6
3775,3,12,23,3,0,0,1
3776,17,0,0,11,2,1,4
3777,19,10,8,2,3,2,1
3778,31,7,4,9,0,3,6
3779,29,1,8,0,0,2,6
3780,20,0,7,1,0,8,5
3781,13,12,9,9,0,2,5
3782,24,13,16,14,0,11,7
3783,0,0,18,2,3,31,0
3784,13,6,12,1,3,8,2
3785,0,9,24,19,2,0,7
3786,22,6,17,4,0,0,0
3787,1,5,13,14,0,0,5
3788,10,4,34,15,0,16,1
3789,11,18,32,18,0,27,0
3790,0,12,3,7,0,0,0
3791,21,1,36,16,6,3,5
3792,1,2,2,2,0,21,6
3793,31,4,42,4,1,2,0
3794,15,4,9,5,0,2,1
3795,9,7,23,15,4,15,7
3796,21,0,0,2,0,2,2
3797,0,12,24,1,2,5,2
3798,0,1,25,4,0,3,1
3799,17,0,3,14,2,8,6
3800,7,6,7,12,0,6,0
3801,9,2,13,0,0,8,3
3802,6,1,32,4,0,0,4
3803,24,0,0,10,2,12,4
3804,15,0,17,1,0,0,1
3805,9,5,0,10,0,14,3
3806,18,0,0,1,0,24,6
3807,5,1,8,5,2,1,3
3808,1,9,17,2,0,10,3
3809,17,10,19,4,0,12,7
3810,0,7,3,7,0,25,1
3811,1,6,43,0,0,1,6
3812,4,0,36,1,0,0,5
3813,17,10,20,14,0,6,5
3814,1,3,15,0,0,2,0
3815,7,7,11,5,3,0,3
3816,17,0,7,0,0,1,3
3817,2,14,20,11,0,1,2
3818,29,0,9,10,2,3,6
3819,4,0,20,2,1,16,3
3820,7,13,35,2,0,0,4
3821,23,3,5,4,0,5,1
3822,7,8,3,5,0,0,7
3823,0,7,11,2,4,8,3
3824,0,1,5,2,0,24,2
3825,2,18,17,2,1,2,3
3826,34,3,0,6,0,9,6
3827,6,4,30,11,0,3,5
3828,1,2,1,4,0,12,1
3829,8,11,0,6,1,3,7
3830,0,14,38,1,2,14,1
3831,18,6,0,3,0,1,3
3832,17,1,18,11,0,26,0
3833,19,2,0,4,0,1,6
3834,3,11,32,2,0,18,7
3835,0,0,11,5,0,2,6
3836,0,2,9,12,0,17,6
3837,18,1,18,19,1,1,7
3838,0,12,20,0,1,20,2
3839,5,9,0,2,0,6,2
3840,23,17,25,7,0,0,4
3841,6,2,31,6,0,21,4
3842,0,2,0,1,2,0,7
3843,11,5,16,20,0,6,3
3844,2,6,15,18,0,3,6
3845,27,2,33,13,2,4,7
3846,2,14,37,18,0,1,1
3847,0,5,25,3,0,15,1
3848,7,9,18,0,0,16,0
3849,8,4,19,0,0,15,7
3850,3,9,8,9,0,6,0
3851,3,8,12,0,0,13,3
3852,0,16,15,21,0,0,5
3853,14,5,27,1,2,0,1
3854,5,2,13,8,0,1,1
3855,0,3,9,0,0,1,3
3856,12,0,1,4,0,18,3
3857,0,2,8,10,0,0,1
3858,0,12,0,13,0,0,1
3859,17,1,34,9,0,0,1
3860,1,6,13,2,0,15,2
3861,19,3,14,0,0,3,7
3862,27,2,0,13,1,1,7
3863,26,2,1,6,3,4,6
3864,19,0,25,0,2,0,7
3865,0,4,15,7,0,0,7
3866,15,0,40,5,0,0,7
3867,1,2,0,12,2,1,1
3868,2,0,8,13,0,16,7
3869,0,1,0,16,2,13,1
3870,4,12,0,10,3,18,3
3871,0,7,0,9,2,6,2
3872,2,3,5,0,0,10,3
3873,10,11,10,11,0,7,5
3874,22,0,0,10,2,5,6
3875,31,6,34,8,1,3,4
3876,14,0,5,5,0,1,7
3877,1,9,6,0,1,0,7
3878,3,12,0,4,0,0,1
3879,0,10,15,0,0,10,3
3880,5,2,0,4,5,16,5
3881,0,0,37,1,0,7,7
3882,0,2,5,0,0,3,7
3883,10,0,0,9,0,1,0
3884,26,4,0,1,0,0,2
3885,5,9,7,11,2,1,4
3886,30,0,33,3,1,4,2
3887,3,10,0,1,0,2,4
3888,3,0,21,2,0,10,1
3889,16,10,21,3,3,25,0
3890,4,2,8,17,0,0,5
3891,5,9,0,16,0,2,0
3892,31,5,32,9,0,4,5
3893,4,10,21,16,0,13,3
3894,27,5,0,10,0,1,0
3895,14,4,2,13,0,3,4
3896,0,9,13,6,0,29,5
3897,0,13,0,3,0,3,4
3898,20,3,30,3,0,1,3
3899,1,1,9,0,0,1,5
3900,9,11,22,15,4,5,7
3901,11,9,23,0,0,0,4
3902,2,1,22,1,0,1,5
3903,10,12,35,0,0,0,4
3904,6,14,2,4,0,1,0
3905,0,1,32,0,0,4,2
3906,17,6,18,15,0,22,6
3907,10,1,0,0,0,0,4
3908,31,1,11,7,0,28,2
3909,0,2,24,19,0,4,7
3910,1,1,2,2,0,12,0
3911,0,2,32,3,0,4,5
3912,27,0,0,6,0,2,3
3913,0,1,22,0,0,0,5
3914,1,1,19,0,2,20,0
3915,32,3,20,18,0,1,6
3916,25,10,4,0,0,8,2
3917,7,1,13,1,0,3,4
3918,9,4,7,6,0,1,3
3919,0,2,30,4,0,5,6
3920,3,14,8,9,0,17,3
3921,17,7,17,2,4,27,0
3922,27,2,0,0,0,2,6
3923,2,2,13,15,2,0,3
3924,29,12,0,0,0,6,1
3925,10,9,4,0,0,0,1
3926,8,1,2,2,0,10,4
3927,32,3,10,14,1,13,0
3928,17,1,40,3,1,25,4
3929,11,13,31,8,5,0,3
3930,6,15,0,2,0,10,3
3931,1,5,6,0,0,1,5
3932,15,6,2,11,5,5,2
3933,2,7,0,2,3,0,6
3934,18,0,6,0,0,1,2
3935,0,0,6,3,3,18,6
3936,8,4,6,12,0,1,4
3937,0,3,20,14,0,7,3
3938,11,6,22,1,0,0,5
3939,0,1,19,10,2,4,5
3940,0,3,0,3,5,0,1
3941,0,10,4,5,0,2,7
3942,1,4,1,0,1,3,1
3943,1,2,43,13,0,12,3
3944,0,6,1,9,4,2,0
3945,11,0,3,15,0,16,2
3946,17,4,11,12,1,4,7
3947,4,6,39,2,0,4,4
3948,1,1,21,13,0,0,2
3949,18,2,0,8,2,1,2
3950,0,8,13,20,0,0,2
3951,16,2,21,7,0,4,2
3952,12,2,0,1,0,2,3
3953,0,3,6,10,2,24,2
3954,4,1,6,16,4,5,2
3955,24,2,38,11,0,18,7
3956,0,2,22,10,1,17,3
3957,9,0,27,16,0,9,2
3958,10,7,25,7,4,17,4
3959,11,18,19,1,0,2,7
3960,26,16,28,8,1,25,6
3961,1,1,22,7,0,0,7
3962,4,2,5,16,2,14,2
3963,0,1,0,18,0,3,7
3964,29,2,23,8,4,26,3
3965,26,16,11,3,0,31,0
3966,18,14,9,10,0,3,7
3967,5,8,33,0,0,1,2
3968,20,1,10,18,0,5,4
3969,8,16,0,16,0,1,7
3970,8,1,5,18,2,3,1
3971,33,14,12,9,2,8,2
3972,0,0,5,15,1,1,3
3973,0,13,11,10,1,5,4
3974,1,2,11,11,0,21,5
3975,13,6,17,0,0,8,3
3976,0,3,10,3,4,1,6
3977,30,10,0,18,0,0,2
3978,4,0,38,5,0,2,1
3979,0,0,2,18,2,13,4
3980,12,1,0,0,0,5,0
3981,21,3,20,0,0,8,7
3982,0,14,4,14,0,0,1
3983,0,3,6,4,0,0,6
3984,0,2,0,0,2,28,0
3985,18,2,33,11,1,0,5
3986,18,16,33,8,3,3,2
3987,9,2,0,13,0,15,0
